,name,new_price,old_price,discount,rating,votes
1210,915 Generation Wireless Car Vacuum Cleaner Cordless Handheld Chargeable Aut,8460.0,"KSh 14,804",43%,,
1211,Car Curved Slot Tint Tool Set 3In 1 With Hardness Wraps,499.0,KSh 998,50%,,
1212,Fashion Retro Men's Wide Bracelet Punk Bangle Buckle Fastening,511.0,KSh 715,29%,,
1213,10Pcs Red Cap SPST Momentary Mini Pushbutton Switch DC 50V 0.3A,369.0,KSh 730,49%,,
1214,100X Fuses 5 X 20mm Fast Blow Glass Tube Fuses  Quick Blow  50mA,1640.0,"KSh 3,270",50%,,
1215,54W 9 Inch LED Bulbs Spot Flood Combo Work Light Lamp Bar For SUV Driving Offroad,7360.0,"KSh 14,710",50%,,
1216,Ship Model Jigsaw Puzzles Million Ton Oil Tanker For Adults,1950.0,"KSh 3,899",50%,,
1217,Fashion Waterproof Tool Box Airtight Storage Case Plastic,3560.0,"KSh 7,119",50%,,
1218,WANLIN EU Plug 12V3A AC 100V-240V Power Adapter,4254.0,"KSh 6,018",29%,,
1219,Wooden  Chest Box   Storage Organizer Black,2708.0,"KSh 3,791",29%,,
1220,Fashion Bomber Hat   Winter Ski Trooper Trapper With Ear F,1310.0,"KSh 2,610",50%,,
1221,"Power Adapter, Style:65W Charger",2999.0,"KSh 4,284",30%,,
1222,12xBaby Rattle  Rings Crib Bed Stroller Decoration Hanging T,1070.0,"KSh 2,139",50%,,
1223,"Cake Scraper Set of 9 Packs,Cake Decorating Comb and Icing Smoother, Plastic Sawtooth Cake Scraper Polished",1788.0,"KSh 3,542",50%,,
1224,3Pcs 11/15/20mm Salon Nail Brush  Painting Drawing Design,534.0,KSh 641,17%,,
1225,1:12 Mini Microphone Model Musical Instrument For Decoration Of,1368.0,"KSh 1,915",29%,,
1226,12V 8CH RS485 Relay Modbus RTU Protocol Serial Port Remote,3453.0,"KSh 5,755",40%,,
1227,For Huawei Enjoy 10 Plus TPU Phone Case(Black),299.0,KSh 499,40%,,
1228,3 Pack Reversible Cat Hanging Hammock with Adjustable Straps and Hooks Double-Sided Pet Cage Hammock Hanging Bed L,3666.0,"KSh 7,332",50%,,
1229,Fashion Ladies Sandals Fashion Flat Rhinestone Slippers - Beige,3550.0,"KSh 6,570",46%,,
1230,I210 Mute 2.4g Pink Blue Wireless Portable Ergonomic mouse,3241.0,"KSh 5,510",41%,,
1231,Hand Rest For Nails Mat Nail Hand Rest Pillow For Foot,603.0,KSh 844,29%,,
1232,"915 Generation Pressure Washer 6-In-1 Spray Nozzle Tip, Quick Change Over",1701.0,"KSh 3,148",46%,,
1233,Samsung S22 5G Case Cute Rabbit Soft 6D Plating Phone Back Cover,400.0,KSh 562,29%,,
1234,Samsung S22 5G Case Cute Soft 6D Plating Phone Back Cover,400.0,KSh 548,27%,,
1235,"Tattoo Machine Aluminum Alloy Grip, Self Lock Tatt",1684.0,"KSh 3,367",50%,,
1236,Fashion Two-in-one Sports Fitness Shorts Men's Summer Lined With Double-layer Quick-drying Running Training Breathable Basketball Pants-color6,3990.0,"KSh 6,879",42%,,
1237,I2C I6S Programmer With Original Color Test Board,26399.0,"KSh 37,712",30%,,
1238,MGIVR2016-2/MGIVL2016-2 Lathe Grooving Boring Holder Tool+MGMN200 Inserts MGIVL2016-2,2327.0,"KSh 4,653",50%,,
1239,2021 Women's EVA Soft Sole Slide Sandals Thick Platform Summer Slippers,4360.0,"KSh 5,458",20%,,
1240,Transparent Cosmetic Travel Bag#S Army Green,3940.0,"KSh 7,870",50%,,
1241,1/6 Detachable Chair Doll Furniture Playset For  Dolls House,1930.0,"KSh 3,859",50%,,
1242,5/10pcs Waterproof Adhesive Patches Overpatch Tape Oval Skin Care Patches Sensor Covers Patch,3290.0,"KSh 5,672",42%,,
1243,800ml Stunning Portable Plastic Water Bottle,2974.0,,,,
1244,9L Waterproof Folding Bucket Is Convenient Environmentally,1573.0,"KSh 3,146",50%,,
1245,Motorola Moto G6 Bumper Phone Case Back Cover,679.0,"KSh 1,358",50%,5 out of 5,5 out of 5(1)
1246,"2 PC Sports Elastic Thermal Outdoors Basketball Knee Support Guards, Size: 22 x 14cm (Blue)",399.0,KSh 570,30%,,
1247,DT88 Smart Watch Bracelet Heart Rate Fitness  Blood Oxygen,1441.0,"KSh 2,881",50%,,
1248,Windscreen Sunshade Foldable Cover For Universal Cars,999.0,"KSh 1,399",29%,,
1249,915 Generation Drive Shaft for 1/5 Scale KM Baja 5B Parts - 65061 Remote Co,1047.0,"KSh 1,938",46%,,
1250,2500LM T6 LED Head Light Lamp Rechargeable Head Light Flashlight Torch Lamp,1755.0,"KSh 3,475",49%,,
1251,3Pcs Bath Boat Toy Plastic Sailboats Toys Bathtub Sailing Boat Toys for Kids (Multicolor Small+Middle+Large Size),676.0,"KSh 1,165",42%,,
1252,New Fuel Oil Filter For MERCEDES-BENZ 1634770701 Model ML55 AMG ML320 ML430,4051.0,"KSh 7,777",48%,,
1253,Guitar Sealed Small Peg Tuning Pegs Tuners Machine Heads For Acoustic Electric Guitar Guitar Parts  Black 6L,1254.0,"KSh 2,508",50%,,
1254,"Samsung Galaxy A7 (2017) A720 5.7 Case, LaimTop Mirror Plating Hard PC + PU Leather Translucent Standing View Casing Cover",2019.0,"KSh 4,038",50%,,
1255,Black  Self Extinguishing Ashtray Portable Travel,392.0,KSh 784,50%,,
1256,Fresh Pastoral Green Branches Leaves Wall Stickers,1082.0,"KSh 2,163",50%,,
1257,Full HD 1080P 3D HDMI 3x1 Switch With IR Remote Control,1199.0,"KSh 1,799",33%,,
1258,2x Sunglasses  Spectacles Eyewear Lanyard Retaining Straps,268.0,KSh 375,29%,,
1259,2Pack Bird Feeder Windproof Rainproof Holder Metal Hanging Style Refillable Wild Bird Feeder Large Food Ring,1628.0,,,,
1260,"Metal Full Set Upgrade Parts Swing Arm Steering Cup Drive Shaft for Wltoys 284131 K969 K979 K989 P929 1/28 RC Car,2",5262.0,"KSh 10,524",50%,,
1261,1/4Pcs Tempered Glass For OnePlus 7 Pro 7T-Pro 3D Curved Anti Scratch Screen Protector Glass Film,2220.0,,,,
1262,1/4Pcs Tempered Glass For OnePlus 7 Pro 7T-Pro 3D Curved Anti Scratch Screen Protector Glass Film,999.0,,,,
1263,Sanding Carving Woodworking,1058.0,"KSh 1,716",38%,,
1264,Square Color Gels Sheets Overlays Filter Paper For Flash-Light Red,870.0,"KSh 1,739",50%,,
1265,Ar PKE Entry Engine Start Stop Push On Alarm System Door Lo K-bla K,16230.0,"KSh 32,459",50%,,
1266,Fashion 5cm 4.5m Multi-functional Self-adhesive Protective,1680.0,"KSh 3,350",50%,,
1267,Towel Washable Fast Drying Microfiber-Dark Green,1060.0,"KSh 2,119",50%,,
1268,Black Ceramic Vase Modern Ceramic Vase Pottery,16180.0,"KSh 32,359",50%,,
1269,Hanging Suspended Bed Toy Stroller Toys Gantry Portable Baby Plush Toy,6400.0,"KSh 12,799",50%,,
1270,Aomily Paisley Flower Wedding Cake Stencil Plastic Cookie Cake Stencil Mold Fondant Cake Tool Decoration For Cake Cookie Stencil,5173.0,"KSh 5,770",10%,,
1271,Matte Anti-Glare Screen Protector Guard Film For Macbook 13'' Pro,1150.0,"KSh 2,299",50%,,
1272,Stretch Tub Sofa Armchair Seat Cover Slipcover Chair Colourful,2180.0,"KSh 4,359",50%,,
1273,For IPhone 7 Plus / 8 Plus Luminous TPU Soft Protective Case(Seven Wolves),870.0,"KSh 1,739",50%,,
1274,915 Generation 12V 30W Portable Solar Panel Car Boat Power Solar Panel Battery Charger Maintainer for Car Motorcycle Tractor Boat RV,3937.0,"KSh 7,400",47%,,
1275,Universal 1PC Glossy Popular Marble Expanding Phone Stand Grip Finger Rring Support Anti-Fall Round Foldable Mobile Phone Holder,2365.0,"KSh 2,956",20%,,
1276,Outdoor Garden Large Wall Clock Big Roman Numerals Giant Open Face Metal Bronze,8400.0,"KSh 16,799",50%,,
1277,Sport Fashion (black)Women's Sweatpants Cartoon Print Trousers Jogging Pants Fashion Drawstring Overalls Street Casual Sweatpants Autumn WEF,3780.0,"KSh 6,534",42%,,
1278,DIY Handmade Silicone USB Cover Shaping Mould Tools,303.0,KSh 424,29%,,
1279,Fashion Spring Women Loose Vintage Ruffles Dress Summer Large Big Printed Boho Casual,4190.0,"KSh 7,224",42%,,
1280,Hot-21 Coloured Watercolour Art Paint Set With,3692.0,"KSh 6,153",40%,,
1281,915 Generation 4Pcs Aluminium Wheel Hub Cover Antidust Cover 17mm HEX Nut,891.0,"KSh 1,737",49%,,
1282,For Poco X4 GT Redmi Note 11T Pro Plus Case Romantic Rose Rabbit Lambskin Phone Case Soft Silcone Shockproof Cover-Black,372.0,KSh 590,37%,,
1283,Fashion Explosion Style Sless Underwear Without Steel Ring Small Chest,4090.0,"KSh 7,051",42%,,
1284,Fashion Winner Elegant Square Hollow Silver Plated Case,2910.0,"KSh 4,845",40%,,
1285,Original LCD Screen,4699.0,"KSh 6,712",30%,,
1286,TFT Material LCD Screen And Digitizer Fullembly With Frame For Samsung Galaxy A41 SM-A415,6199.0,"KSh 8,899",30%,,
1287,For Huawei P30 Lite / Nova 4e Carbon Fiber Texture Magnetic Horizontal Flip TPU + PC + PU Leather Case With Card Slot(Black),999.0,"KSh 1,798",44%,,
1288,"Bicycle Seatpost 27.2mm Aluminium Alloy Seat Post with Adjust Clamp for MTB Mountain Bike Road Track 27.2X300mm,Silver",2242.0,"KSh 4,484",50%,,
1289,HDMI-compatible To HDMI-compatible VGA Female Double-Black,1609.0,"KSh 3,218",50%,,
1290,For Phone Clip Holder Hot Shoe Adapter Ball Head for Nikon DSLR Camera,536.0,"KSh 1,045",49%,,
1291,915 Generation For JMB LED TV 3D Functio Remote Control JTC0250001/01,799.0,"KSh 1,477",46%,,
1292,Huawei Nova 9 Case Soft Rabbit Phone Back Cover,430.0,KSh 730,41%,,
1293,Black Punk Rock Men's Rings,444.0,,,,
1294,For Tecno Spark 8 Armor Bear Shockproof PC + TPU Phone Case With Ring Holder(White),699.0,"KSh 1,188",41%,,
1295,Brookside Mini Portable Ultrasonic Turbine Washing Machine Foldable Bucket Type USB Laundry Clothes Washer Cleaner for Home Travel,8192.0,"KSh 16,384",50%,,
1296,0.26mm 9H 2.5D Tempered Glass Film For Galaxy A20s,199.0,KSh 358,44%,,
1297,"Cable Organizer,Car Cable Organizer,7-Hole Cable",444.0,KSh 866,49%,,
1298,Practical Silicone Cover Case Universal Soft Silicone Ear Plug Cover,870.0,"KSh 1,739",50%,,
1299,3D Landscape Alley Door Sticker Removable Mural De,3817.0,"KSh 7,633",50%,,
1300,Fruit Of The Wokali Aloe Vera 99% Soothing Gel - 160ml--,799.0,,,,
1301,Case For Samsung Galaxy A21S Mobile TUP+PC Hard Ring Car Bracket Cover,1290.0,"KSh 1,600",19%,,
1302,Carbon Fiber External Horn Button 6 Bolts Steering,3241.0,"KSh 6,417",49%,,
1303,30 Series Torque Converter Driver Clutch 3/4I,13329.0,"KSh 20,658",35%,,
1304,ANENG MH12 Insulation Earth Resistance Tester Digital Meter Ohm AC DC Voltage Tester LCD Megohmmeter Megger Voltmeter Tool,9164.0,"KSh 16,680",45%,,
1305,Raywav Coach Swimming Training Bone Conduction Headset IPX8,13912.0,"KSh 27,823",50%,,
1306,Touch Screen Outer Glass Panel Replacement Repair Part For Nintendo Switch NS,7610.0,"KSh 15,210",50%,,
1307,Drainage Plunger Toilet--,1399.0,"KSh 1,999",30%,,
1308,12 Bluetooth Headset For Iphone Smartphone,1049.0,"KSh 2,097",50%,,
1309,Digital Multimeter Auto Range NCV AC/ 6000 Counts Voltage Indicator -- HT118A /HT118C /HT118D HT118A,8500.0,"KSh 16,990",50%,,
1310,X88 PRO 10 Android 10.0 Smart TV Box UHD 4K Media Player,6990.0,"KSh 13,970",50%,,
1311,Rattan Woven Tray Petal-Shaped Handmade Round Ornament Tray,2506.0,"KSh 5,012",50%,,
1312,For LG Stylus 3 0.26mm Colorized Silk-screen Tempered Gl Full Screen Film,399.0,KSh 570,30%,,
1313,For IPhone 12 Pro Max Freelander Case(Black),799.0,"KSh 1,141",30%,,
1314,2 Button 5 Pin Massage Recliner Chair Electric Sofa Round Handle Power Switch,1552.0,"KSh 3,104",50%,,
1315,Dollhouse Miniatures Furniture Cooker Gas Stove Crafters   1,2021.0,"KSh 4,041",50%,,
1316,T-shaped Holder Case,3299.0,"KSh 4,712",30%,,
1317,112 Miniature Dollhouse Coffee Pot Rice Cooker Model Mini,2703.0,"KSh 4,144 - KSh 6,937",35%,,
1318,"2 In 1 IPhone Lightning Audio + Charge Adapter,",899.0,"KSh 1,284",30%,,
1319,Long Gloves For Women Men White Full Finger Waitre,4398.0,,,,
1320,3x Estatuilla De  Pintada  Creativa Exquisitas Estatuas De,2180.0,"KSh 4,359",50%,,
1321,Universa BN59-01315A BN59-01315D BN59-01315B TV,5180.0,"KSh 8,931",42%,,
1322,Left Driver Side Towing Mirror Spotter Lower Glass For Dodge Sprinter 2500 3500,2460.0,"KSh 4,910",50%,,
1323,Hot-21 Coloured Watercolour Art Paint Set With,3692.0,"KSh 6,153",40%,,
1324,"25Pcs Aluminum Foil Cupcake Liners Cups With Lids,for",1341.0,"KSh 2,534",47%,,
1325,5pcs Rubber Sealing   Gasket Blender Sealing   For    Blenders,694.0,KSh 833,17%,,
1326,915 Generation Premium GOLD Series HDMI Female/Female,318.0,KSh 556,43%,,
1327,AS15-F AS15F Integrated Circuit LCD Screen Power Driver IC,524.0,KSh 812,35%,,
1328,For Poco X4 GT Redmi Note 11T Pro Plus Case Romantic Rose Rabbit Lambskin Phone Case Soft Silcone Shockproof Cover-Black,372.0,KSh 590,37%,,
1329,Kitchen Play Toy Role Simulation Kitchenware Cookware,1859.0,"KSh 3,625",49%,,
1330,5pcs 4mm Banana Socket Adapter Panel Mount Binding Post,382.0,KSh 458,17%,,
1331,Fashion Winner Elegant Square Hollow Silver Plated Case,2910.0,"KSh 4,845",40%,,
1332,Original LCD Screen,4699.0,"KSh 6,712",30%,,
1333,915 Generation XH-W2028 220V Digital Temperature Controller,2825.0,"KSh 4,944",43%,,
1334,TFT Material LCD Screen And Digitizer Fullembly With Frame For Samsung Galaxy A41 SM-A415,6199.0,"KSh 8,899",30%,,
1335,SIM Card Tray + SIM Card Tray / Micro SD Card Tray For Xiaomi Redmi 6 / Redmi 6A-Gold,199.0,KSh 338,41%,5 out of 5,5 out of 5(1)
1336,For Huawei P30 Lite / Nova 4e Carbon Fiber Texture Magnetic Horizontal Flip TPU + PC + PU Leather Case With Card Slot(Black),999.0,"KSh 1,798",44%,,
1337,Wireless Earphone High Fidelity Intelligent Noise-Blue,1332.0,"KSh 2,812",53%,,
1338,"Bicycle Seatpost 27.2mm Aluminium Alloy Seat Post with Adjust Clamp for MTB Mountain Bike Road Track 27.2X300mm,Silver",2242.0,"KSh 4,484",50%,,
1339,For Phone Clip Holder Hot Shoe Adapter Ball Head for Nikon DSLR Camera,536.0,"KSh 1,045",49%,,
1340,915 Generation Bms 4S 12A 16.8V 18650 Lithium Battery Pack Charging Board,499.0,KSh 948,47%,,
1341,1000 Pcs Plastic Cross Stitch Winding Board Embroidery Thread Bobbins Spool Hold Thread Card DIY Floss Organizer Holder Sewing Tools,4783.0,"KSh 9,472",50%,,
1342,915 Generation For JMB LED TV 3D Functio Remote Control JTC0250001/01,799.0,"KSh 1,477",46%,,
1343,G41 Mining Motherboard PCI-E X16 to USB2.0 GPU Slot Support DDR3 Computer Motherboard,11343.0,"KSh 22,686",50%,,
1344,M6 Smart Visual Doorbell Two-Way Audio Door Bell Infrared,2905.0,"KSh 4,502",35%,,
1345,Children's Baby Eating Training Supplementary Bowl,2147.0,"KSh 4,254",50%,,
1346,Huawei Nova 9 Case Soft Rabbit Phone Back Cover,430.0,KSh 730,41%,,
1347,Black Punk Rock Men's Rings,444.0,,,,
1348,For Tecno Spark 8 Armor Bear Shockproof PC + TPU Phone Case With Ring Holder(White),699.0,"KSh 1,188",41%,,
1349,0.26mm 9H 2.5D Tempered Glass Film For Galaxy A20s,199.0,KSh 358,44%,,
1350,1:20 2.4G 4WDHigh Speed Radio Fast Remote Control RC RTR Racing Buggy Car Off Road Red (red),9247.0,"KSh 18,493",50%,,
1351,60 Pieces Disposable Replacement Sandpaper Disk For Electric Foot File,663.0,"KSh 796 - KSh 1,115",33%,,
1352,"Cable Organizer,Car Cable Organizer,7-Hole Cable",444.0,KSh 866,49%,,
1353,Practical Silicone Cover Case Universal Soft Silicone Ear Plug Cover,870.0,"KSh 1,739",50%,,
1354,915 Generation 6.35mm Dual-Channel Plug for Welding Various Sound Card Micr,389.0,KSh 731,47%,,
1355,Spot Welding Machine With Digital Display Spot Welder,3432.0,"KSh 6,487",47%,,
1356,Solong Tattoo Machine High Quality Adjustable,8781.0,"KSh 13,171",33%,,
1357,Facial  Extractor 3 Intensity Levels White,1574.0,"KSh 2,204",29%,,
1358,915 Generation Ceramic Space Heater Portable Electric Heater Fan with,8599.0,"KSh 16,338",47%,,
1359,Fruit Of The Wokali Aloe Vera 99% Soothing Gel - 160ml--,799.0,,,,
1360,H3 LED Bulbs 10-SMD Ultra Blue Driving Fog Lights High Beam,1380.0,"KSh 2,759",50%,,
1361,Underwater Camera 200Mm Fisheye Wide Angle Lens Dome,54070.0,"KSh 108,139",50%,,
1362,6x Long Tassel Charms Pendant Embellishment For DIY Earrings Jewelry A,920.0,"KSh 1,839",50%,,
1363,12-24V 6 Tones Alarm Horn Car Warning Alarm  Fire Horn Loud Sound Safe,1530.0,"KSh 3,059",50%,,
1364,For Millet Bracelet 3 Silicone Sport Belt Smart Bracelet Replacement Wristband-Grass Green-opp Bag,114.0,KSh 182,37%,,
1365,LCD + Touch Screen With Frame,4699.0,"KSh 6,712",30%,,
1366,915 Generation Usb 3.0 Pci-E Expansion Card Adapter External 2 Port Usb3.0,2035.0,"KSh 3,825",47%,,
1367,2 Pieces Silicone DIY Tumbler Cup Mold Set For Keychain,821.0,"KSh 1,553",47%,,
1368,Fashion (Picture)MINGLIUSILI Cow Print Wide Leg Pant 2021 Korean Fashion Trousers Women High Waist Streetwear Loose Casual Sag Pants Women DOU,4090.0,"KSh 7,051",42%,,
1369,Fashion (blue Beach Cover Up)Kaftans Beach Dress Tie Dye Printed Bikini Cover Ups For Sw,5790.0,"KSh 9,982",42%,,
1370,915 Generation 2Pcs 12V 24V 4 Inch LED Car Truck Rear Tail Light Signal,4690.0,"KSh 8,207",43%,,
1371,Fashion Women's Transparent Sexy High Heel Sandals,4278.0,"KSh 8,556",50%,,
1372,Fashion Maternity Trousers Loose Stretch Women's Casual Pants Elastic Belly Protection,2780.0,"KSh 4,810",42%,,
1373,Luxury Leather Case For Samsung Galaxy-3,3590.0,"KSh 6,189",42%,,
1374,Fashion Ots Men's Sports Watches 30m Waterproof Digital Led,4546.0,"KSh 7,569",40%,,
1375,"OPPO Reno7 4G Case, Slim Smooth Soft Silicone Shockproof Anti-Figerprint Case Cover For OPPO Reno7 4G",839.0,"KSh 1,428",41%,,
1376,For Oppo Find X2 Neo Shockproof Case(Black),499.0,KSh 713,30%,5 out of 5,5 out of 5(1)
1377,Fashion Mini Round Hoop Earrings Silver 925 100% Uni Gold Color For Women Small,3190.0,"KSh 5,500",42%,,
1378,1 PCS For Samsung Galaxy M52 5G ENKAY 0.26mm 9H 2.5D Tempered Glass Film,499.0,KSh 898,44%,,
1379,Fashion Minimalist Small CZ Hoop Earrings For Women Men Cubic Zirconia Earrings Gold,2390.0,"KSh 4,120",42%,,
1380,16 Channel 2.4G Remote Control Transmitter + Rec,9795.0,"KSh 15,182",35%,,
1381,Air Cleaner Intake Duct Hose Tube For Honda CR-V 12-14,2769.0,"KSh 5,041",45%,,
1382,Fine Silver Wedding Double Finger Zirconia Rings Women(Size 7),1422.0,"KSh 2,676",47%,,
1383,Car Right Side Glass Lifter Single Switch Window Switch 25411-EA00A for Nissan Navara,632.0,"KSh 1,264",50%,,
1384,"For iPhone 7 Plus Case Creative Thermal Sensor Soft PC Case Cover,Fashion Color Changing Rubber Gel Protective Back Shell,Purple",465.0,KSh 919,49%,,
1385,Soft Silicone Protective Remote Control Covers for LG Smart TV AN-MR21GC / MR21N / MR21GARed,588.0,"KSh 1,176",50%,,
1386,915 Generation Cute Doormat For Kids - Microfiber Absorbent,4836.0,"KSh 9,091",47%,,
1387,915 Generation Fiber Round Carpet Floor Mats Imitation Wool,6333.0,"KSh 11,905",47%,,
1388,Dual Probe Digital TDS Meter Online Test Conductivity Water Quality Tester Monitor Temperature Time Display,4384.0,"KSh 8,680",49%,,
1389,TM919 30A Microcomputer Electronic Programmable Digital TIMER SWITCH Time Relay Control # 5V,3183.0,"KSh 6,111",48%,,
1390,915 Generation 1Pcs 40AMP 12V DC Car AC Relay Headlight Relay Fan Relay and Harness 14 AWG Wires 4PIN Automotive Relay,638.0,"KSh 1,116",43%,,
1391,Sunnypex Maintance Free 100ah,8800.0,"KSh 17,000",48%,,
1392,19V 4.74A 90W Universal Power Adapter Charger for Acer Asus Dell HP Lenovo Samsung Laptop 18.5V 19.5V 20V,4465.0,,,,
1393,5W 5V Solar LED Plant Growth Light Strip Full Spectrum LED,2238.0,"KSh 3,468",35%,,
1394,For Xiaomi Mi Note 10 Lite Shockproof Case(White),499.0,KSh 713,30%,3 out of 5,3 out of 5(1)
1395,LED Solar Step Lights Waterproof Warm White 6 Pack,6246.0,"KSh 11,804",47%,,
1396,Fashion  Soft Bath Towels - White,1170.0,"KSh 1,999",41%,,
1397,Half Insoles Black,1241.0,"KSh 1,613",23%,,
1398,New Support for Protocols X431 CAN - Connector Car Code Read,17520.0,"KSh 27,155",35%,,
1399,Fashion Sexy  Lattice Underwear Plus Size Uniforms Temptation Underwear Setyumisok,2502.0,"KSh 4,803",48%,,
1400,50pcs Round Needles Microblading Needles Fog,3419.0,"KSh 5,129",33%,,
1401,Ar PKE Entry Engine Start Stop Push On Alarm System Door Lo K-bla K,16230.0,"KSh 32,459",50%,,
1402,Fashion 5cm 4.5m Multi-functional Self-adhesive Protective,1680.0,"KSh 3,350",50%,,
1403,Towel Washable Fast Drying Microfiber-Dark Green,1060.0,"KSh 2,119",50%,,
1404,Black Ceramic Vase Modern Ceramic Vase Pottery,16180.0,"KSh 32,359",50%,,
1405,Hanging Suspended Bed Toy Stroller Toys Gantry Portable Baby Plush Toy,6400.0,"KSh 12,799",50%,,
1406,10 Pieces Drum Claw Hook Percussion Instrument Accessories  For Bass Drum Silver Black,1175.0,"KSh 1,774",34%,,
1407,Matte Anti-Glare Screen Protector Guard Film For Macbook 13'' Pro,1150.0,"KSh 2,299",50%,,
1408,Stretch Tub Sofa Armchair Seat Cover Slipcover Chair Colourful,2180.0,"KSh 4,359",50%,,
1409,For IPhone 7 Plus / 8 Plus Luminous TPU Soft Protective Case(Seven Wolves),870.0,"KSh 1,739",50%,,
1410,915 Generation 7/8 Thumb Throttle Assembly Pull For Yamaha YFZ450 Banshee,5421.0,"KSh 9,485",43%,,
1411,915 Generation 12V 30W Portable Solar Panel Car Boat Power Solar Panel Battery Charger Maintainer for Car Motorcycle Tractor Boat RV,3937.0,"KSh 7,400",47%,,
1412,Universal 1PC Glossy Popular Marble Expanding Phone Stand Grip Finger Rring Support Anti-Fall Round Foldable Mobile Phone Holder,2365.0,"KSh 2,956",20%,,
1413,Outdoor Garden Large Wall Clock Big Roman Numerals Giant Open Face Metal Bronze,8400.0,"KSh 16,799",50%,,
1414,DIY Handmade Silicone USB Cover Shaping Mould Tools,303.0,KSh 424,29%,,
1415,Samsung Galaxy A52 5G Leather Cover Case,1258.0,,,,
1416,Fashion Synoke Digital Watch Men Sport Watches Women Waterproof,2137.0,"KSh 3,556",40%,,
1417,Silicone Case,799.0,"KSh 1,141",30%,,
1418,Back Glfor Samsung Galaxy S20 G980 S20 Plus S20 Ultra S20U,3490.0,"KSh 6,017",42%,,
1419,Remote Control for TEAC GF-550 LR-R550USBB LP-R660USB LP-R500 LP-R,6044.0,"KSh 7,555",20%,,
1420,DVD Burning Optical Drive for DELL Alien 18 M18XR1 M17XR3 SATA Serial Port Inhaled 12.7mm Laptop Built-in Optical Drive,4820.0,"KSh 9,639",50%,,
1421,Oil Colander Separator Container With Coaster Tray With 1.7L Green,3205.0,"KSh 4,808",33%,,
1422,Universal Car Truck Van OBD2 Diagnostic Tool Interface Scanner For 2014.2 CDP,11946.0,"KSh 23,891",50%,,
1423,"Samsung Galaxy A7 (2017) A720 5.7 Case, LaimTop Mirror Plating Hard PC + PU Leather Translucent Standing View Casing Cover",2019.0,"KSh 4,038",50%,,
